Table Name,State Code,Distt. Code,Area Name,Total/ Rural/ Urban,Age-group,Total Persons,Total Males,Total Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below Primary - Persons,Educational level - Below Primary - Males,Educational level - Below Primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C2508SC,29,000,State - KARNATAKA,Total,55-59,317849,151984,165865,214473,79607,134866,103376,72377,30999,11997,6967,5030,22184,14799,7385,26089,17929,8160,7670,5209,2461,10202,7597,2605,12838,9695,3143,257,227,30,1903,1443,460,9113,7951,1162,1123,560,563
C2508SC,29,000,State - KARNATAKA,Total,60-64,323488,151590,171898,242268,93272,148996,81220,58318,22902,11358,6411,4947,19677,14040,5637,21641,15504,6137,6043,4261,1782,7007,5589,1418,7941,6361,1580,195,180,15,1251,999,252,4956,4445,511,1151,528,623
C2508SC,29,000,State - KARNATAKA,Total,65-69,234019,109618,124401,180578,70558,110020,53441,39060,14381,7934,4626,3308,14786,11021,3765,14212,10656,3556,3904,2824,1080,4114,3270,844,4583,3592,991,131,123,8,732,622,110,2124,1893,231,921,433,488
C2508SC,29,000,State - KARNATAKA,Total,70-74,166052,78553,87499,134451,54811,79640,31601,23742,7859,5541,3133,2408,8456,6588,1868,8488,6678,1810,2158,1668,490,2155,1799,356,2356,1961,395,75,69,6,435,380,55,1289,1153,136,648,313,335
C2508SC,29,000,State - KARNATAKA,Total,75-79,72196,33741,38455,58027,23134,34893,14169,10607,3562,2578,1466,1112,3807,2966,841,3714,2890,824,993,779,214,967,807,160,1029,856,173,32,32,0,174,150,24,559,498,61,316,163,153
C2508SC,29,000,State - KARNATAKA,Total,80+,91689,38874,52815,73605,26757,46848,18084,12117,5967,3127,1598,1529,3884,2836,1048,4643,3266,1377,1712,1120,592,1297,960,337,1878,1297,581,49,33,16,204,164,40,902,653,249,388,190,198
C2508SC,29,000,State - KARNATAKA,Total,Age not stated,7989,4355,3634,2813,1218,1595,5176,3137,2039,1604,1065,539,802,438,364,1002,557,445,564,333,231,296,176,120,517,299,218,8,7,1,47,34,13,235,160,75,101,68,33
C2508SC,29,000,State - KARNATAKA,Rural,All ages,7495763,3771506,3724257,3571284,1489922,2081362,3924479,2281584,1642895,250321,140634,109687,927130,504139,422991,1090605,605079,485526,614047,360821,253226,388876,228894,159982,452523,291712,160811,4910,4010,900,40923,30817,10106,138214,106640,31574,16930,8838,8092
C2508SC,29,000,State - KARNATAKA,Rural,0-6,1002772,511151,491621,1002772,511151,491621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,29,000,State - KARNATAKA,Rural,7,140148,71624,68524,34071,16753,17318,106077,54871,51206,2355,1249,1106,102956,53214,49742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,408,358
C2508SC,29,000,State - KARNATAKA,Rural,8,150292,76224,74068,15048,6763,8285,135244,69461,65783,1854,1011,843,133095,68280,64815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,170,125
C2508SC,29,000,State - KARNATAKA,Rural,9,149035,75251,73784,9667,4058,5609,139368,71193,68175,1676,894,782,128712,65810,62902,8713,4343,4370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,146,121
C2508SC,29,000,State - KARNATAKA,Rural,10,173035,88364,84671,13589,5889,7700,159446,82475,76971,2115,1136,979,115578,59993,55585,41494,21224,20270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,122,137
C2508SC,29,000,State - KARNATAKA,Rural,11,153873,78714,75159,8521,3386,5135,145352,75328,70024,1807,920,887,41937,21841,20096,101386,52450,48936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,117,105
C2508SC,29,000,State - KARNATAKA,Rural,12,165505,85026,80479,11911,4504,7407,153594,80522,73072,2347,1186,1161,14844,7556,7288,126125,66554,59571,10067,5113,4954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,113,98
C2508SC,29,000,State - KARNATAKA,Rural,13,150113,77717,72396,9411,3506,5905,140702,74211,66491,2412,1218,1194,6448,3034,3414,95427,51180,44247,36228,18685,17543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,94,93
C2508SC,29,000,State - KARNATAKA,Rural,14,158201,83426,74775,12152,4813,7339,146049,78613,67436,3165,1606,1559,6265,2903,3362,50460,27395,23065,85949,46621,39328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,88,122
C2508SC,29,000,State - KARNATAKA,Rural,15,159484,84951,74533,15104,6182,8922,144380,78769,65611,3922,2087,1835,6613,3267,3346,26512,14069,12443,82796,46405,36391,24308,12819,11489,0,0,0,0,0,0,0,0,0,0,0,0,229,122,107
C2508SC,29,000,State - KARNATAKA,Rural,16,154776,83029,71747,15839,6600,9239,138937,76429,62508,4754,2590,2164,7207,3618,3589,23465,12604,10861,48857,28527,20330,54402,28960,25442,0,0,0,0,0,0,0,0,0,0,0,0,252,130,122
C2508SC,29,000,State - KARNATAKA,Rural,17,132973,71809,61164,12933,5390,7543,120040,66419,53621,4909,2606,2303,5589,2932,2657,19307,10346,8961,24661,14674,9987,65358,35739,29619,0,0,0,0,0,0,0,0,0,0,0,0,216,122,94
C2508SC,29,000,State - KARNATAKA,Rural,18,189489,100993,88496,27816,10831,16985,161673,90162,71511,8227,4389,3838,10161,5393,4768,32457,17414,15043,28577,16933,11644,19919,10574,9345,58047,32320,25727,491,358,133,3449,2582,867,0,0,0,345,199,146
C2508SC,29,000,State - KARNATAKA,Rural,19,137398,69486,67912,20041,6654,13387,117357,62832,54525,6614,3294,3320,6782,3312,3470,23453,11739,11714,19119,10625,8494,13186,6599,6587,43897,24185,19712,495,371,124,3563,2584,979,0,0,0,248,123,125
C2508SC,29,000,State - KARNATAKA,Rural,20-24,728105,373163,354942,150145,49505,100640,577960,323658,254302,38385,20476,17909,46895,23700,23195,137020,70310,66710,90335,51357,38978,62243,32815,29428,143000,84620,58380,1911,1517,394,16074,11392,4682,40616,26676,13940,1481,795,686
C2508SC,29,000,State - KARNATAKA,Rural,25-29,663037,331964,331073,211348,69658,141690,451689,262306,189383,37290,20656,16634,53638,26874,26764,120769,62831,57938,70591,41690,28901,50705,29948,20757,73577,47184,26393,784,648,136,6816,5268,1548,36026,26444,9582,1493,763,730
C2508SC,29,000,State - KARNATAKA,Rural,30-34,507601,254232,253369,214894,74723,140171,292707,179509,113198,26386,14843,11543,45236,23528,21708,75867,41187,34680,42293,26864,15429,33098,21760,11338,44813,31649,13164,427,365,62,2973,2370,603,20249,16239,4010,1365,704,661
C2508SC,29,000,State - KARNATAKA,Rural,35-39,524784,252421,272363,275532,94148,181384,249252,158273,90979,25014,14058,10956,47830,26105,21725,62615,35347,27268,30730,20134,10596,25413,17485,7928,37135,28039,9096,347,325,22,2066,1642,424,16571,14384,2187,1531,754,777
C2508SC,29,000,State - KARNATAKA,Rural,40-44,425878,216283,209595,260967,101265,159702,164911,115018,49893,18607,11286,7321,36827,22881,13946,41142,26815,14327,16401,11840,4561,14942,11255,3687,22387,18375,4012,204,191,13,2091,1681,410,10881,9936,945,1429,758,671
C2508SC,29,000,State - KARNATAKA,Rural,45-49,393337,199284,194053,270697,110249,160448,122640,89035,33605,15711,9733,5978,32509,21732,10777,32167,22854,9313,10120,7722,2398,9632,7656,1976,12901,11056,1845,101,96,5,1476,1215,261,6680,6238,442,1343,733,610
C2508SC,29,000,State - KARNATAKA,Rural,50-54,298933,148601,150332,222612,92435,130177,76321,56166,20155,11012,6708,4304,22141,15472,6669,21388,16020,5368,5335,4157,1178,5215,4288,927,6122,5229,893,60,58,2,760,622,138,3255,3060,195,1033,552,481
C2508SC,29,000,State - KARNATAKA,Rural,55-59,232087,108371,123716,176610,67311,109299,55477,41060,14417,8129,4818,3311,16634,11826,4808,15897,12134,3763,3704,2912,792,3762,3198,564,4033,3464,569,23,21,2,626,532,94,1816,1714,102,853,441,412
C2508SC,29,000,State - KARNATAKA,Rural,60-64,249432,116434,132998,201536,80181,121355,47896,36253,11643,8278,4824,3454,15090,11469,3621,13930,11034,2896,3023,2453,570,2783,2472,311,2558,2299,259,23,23,0,378,333,45,963,925,38,870,421,449
C2508SC,29,000,State - KARNATAKA,Rural,65-69,186229,87898,98331,152375,61738,90637,33854,26160,7694,5910,3541,2369,11460,9111,2349,9413,7789,1624,2156,1725,431,1784,1560,224,1716,1432,284,19,17,2,271,251,20,402,375,27,723,359,364
C2508SC,29,000,State - KARNATAKA,Rural,70-74,133839,63774,70065,113671,47928,65743,20168,15846,4322,4183,2420,1763,6458,5357,1101,5580,4778,802,1165,1005,160,960,852,108,842,740,102,9,7,2,187,177,10,287,257,30,497,253,244
C2508SC,29,000,State - KARNATAKA,Rural,75-79,57652,27262,30390,48814,20253,28561,8838,7009,1829,1917,1153,764,2799,2360,439,2355,2027,328,541,455,86,396,352,44,393,342,51,4,4,0,88,82,6,107,98,9,238,136,102
C2508SC,29,000,State - KARNATAKA,Rural,80+,72025,30916,41109,61069,23116,37953,10956,7800,3156,2240,1192,1048,2781,2214,567,2926,2222,704,986,685,301,590,458,132,819,597,222,11,8,3,73,62,11,239,200,39,291,162,129
C2508SC,29,000,State - KARNATAKA,Rural,Age not stated,5730,3138,2592,2139,932,1207,3591,2206,1385,1102,740,362,645,357,288,737,413,324,413,239,174,180,104,76,283,181,102,1,1,0,32,24,8,122,94,28,76,53,23
C2508SC,29,000,State - KARNATAKA,Urban,All ages,2979229,1493039,1486190,947943,389750,558193,2031286,1103289,927997,102293,52529,49764,294988,152206,142782,437632,225213,212419,277379,147229,130150,282490,152489,130001,359956,196207,163749,11774,8522,3252,45661,32731,12930,212576,132945,79631,6537,3218,3319
C2508SC,29,000,State - KARNATAKA,Urban,0-6,355683,180899,174784,355683,180899,174784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,29,000,State - KARNATAKA,Urban,7,53527,27302,26225,10891,5434,5457,42636,21868,20768,936,538,398,41455,21188,20267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,142,103
C2508SC,29,000,State - KARNATAKA,Urban,8,54627,27994,26633,4591,2174,2417,50036,25820,24216,741,408,333,49162,25335,23827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,77,56
C2508SC,29,000,State - KARNATAKA,Urban,9,53607,27483,26124,3157,1471,1686,50450,26012,24438,669,388,281,44293,22911,21382,5399,2662,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,51,38
C2508SC,29,000,State - KARNATAKA,Urban,10,64772,33157,31615,4370,2013,2357,60402,31144,29258,808,416,392,38009,20077,17932,21469,10577,10892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,74,42
C2508SC,29,000,State - KARNATAKA,Urban,11,59515,29811,29704,2707,1244,1463,56808,28567,28241,747,394,353,14200,7564,6636,41771,20563,21208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,44
C2508SC,29,000,State - KARNATAKA,Urban,12,61983,31268,30715,3078,1310,1768,58905,29958,28947,787,410,377,4802,2722,2080,46703,23703,23000,6522,3087,3435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,55
C2508SC,29,000,State - KARNATAKA,Urban,13,57904,29200,28704,2494,1017,1477,55410,28183,27227,807,398,409,1852,1052,800,33130,17181,15949,19546,9504,10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,48,27
C2508SC,29,000,State - KARNATAKA,Urban,14,58832,30200,28632,2904,1254,1650,55928,28946,26982,876,434,442,1336,706,630,15218,8321,6897,38412,19435,18977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,50,36
C2508SC,29,000,State - KARNATAKA,Urban,15,60085,31002,29083,3658,1591,2067,56427,29411,27016,1056,552,504,1287,690,597,7735,4394,3341,30318,15962,14356,15920,7747,8173,0,0,0,0,0,0,0,0,0,0,0,0,111,66,45
C2508SC,29,000,State - KARNATAKA,Urban,16,59271,30676,28595,3592,1649,1943,55679,29027,26652,1260,655,605,1334,767,567,5894,3315,2579,16224,9180,7044,30882,15058,15824,0,0,0,0,0,0,0,0,0,0,0,0,85,52,33
C2508SC,29,000,State - KARNATAKA,Urban,17,57796,29748,28048,3390,1499,1891,54406,28249,26157,1432,753,679,1259,716,543,5368,3028,2340,8447,4910,3537,37821,18806,19015,0,0,0,0,0,0,0,0,0,0,0,0,79,36,43
C2508SC,29,000,State - KARNATAKA,Urban,18,73836,37430,36406,6773,2810,3963,67063,34620,32443,2361,1186,1175,2021,1125,896,8529,4620,3909,8970,5008,3962,9042,4647,4395,32899,15792,17107,733,467,266,2373,1698,675,0,0,0,135,77,58
C2508SC,29,000,State - KARNATAKA,Urban,19,62714,30886,31828,5508,2014,3494,57206,28872,28334,2223,1059,1164,1650,853,797,6988,3444,3544,6735,3674,3061,7122,3455,3667,28935,14023,14912,717,469,248,2706,1828,878,0,0,0,130,67,63
C2508SC,29,000,State - KARNATAKA,Urban,20-24,330780,161763,169017,39940,14293,25647,290840,147470,143370,14333,7001,7332,10622,5364,5258,43494,21458,22036,33241,17548,15693,38058,18525,19533,89969,44758,45211,3189,2122,1067,12275,8307,3968,44990,22051,22939,669,336,333
C2508SC,29,000,State - KARNATAKA,Urban,25-29,314083,153161,160922,54898,19105,35793,259185,134056,125129,16285,7934,8351,13019,6083,6936,45701,22374,23327,30469,15551,14918,38201,19860,18341,55875,28625,27250,2041,1375,666,7974,5777,2197,48913,26121,22792,707,356,351
C2508SC,29,000,State - KARNATAKA,Urban,30-34,240652,122327,118325,52017,18458,33559,188635,103869,84766,12182,6240,5942,11037,5259,5778,32387,16020,16367,22317,11818,10499,28647,16277,12370,41069,22731,18338,1585,1139,446,5120,3877,1243,33710,20205,13505,581,303,278
C2508SC,29,000,State - KARNATAKA,Urban,35-39,234922,116704,118218,67246,22354,44892,167676,94350,73326,11597,5922,5675,12713,5813,6900,31643,15478,16165,18738,9990,8748,24116,13783,10333,36414,20990,15424,1214,978,236,4125,3181,944,26500,17928,8572,616,287,329
C2508SC,29,000,State - KARNATAKA,Urban,40-44,177006,92038,84968,59194,21379,37815,117812,70659,47153,8430,4582,3848,9985,5074,4911,22406,11851,10555,12158,6705,5453,16452,9958,6494,24618,14953,9665,836,689,147,3570,2554,1016,18855,14025,4830,502,268,234
C2508SC,29,000,State - KARNATAKA,Urban,45-49,158680,81023,77657,62892,22311,40581,95788,58712,37076,7257,3873,3384,10189,5179,5010,20811,11253,9558,8827,5012,3815,12438,7794,4644,18058,11540,6518,512,436,76,2724,1963,761,14469,11442,3027,503,220,283
C2508SC,29,000,State - KARNATAKA,Urban,50-54,112666,58045,54621,48959,17573,31386,63707,40472,23235,5126,2808,2318,7034,3734,3300,14035,7888,6147,5399,3125,2274,8208,5377,2831,11621,7789,3832,290,257,33,1703,1215,488,9897,8083,1814,394,196,198
C2508SC,29,000,State - KARNATAKA,Urban,55-59,85762,43613,42149,37863,12296,25567,47899,31317,16582,3868,2149,1719,5550,2973,2577,10192,5795,4397,3966,2297,1669,6440,4399,2041,8805,6231,2574,234,206,28,1277,911,366,7297,6237,1060,270,119,151
C2508SC,29,000,State - KARNATAKA,Urban,60-64,74056,35156,38900,40732,13091,27641,33324,22065,11259,3080,1587,1493,4587,2571,2016,7711,4470,3241,3020,1808,1212,4224,3117,1107,5383,4062,1321,172,157,15,873,666,207,3993,3520,473,281,107,174
C2508SC,29,000,State - KARNATAKA,Urban,65-69,47790,21720,26070,28203,8820,19383,19587,12900,6687,2024,1085,939,3326,1910,1416,4799,2867,1932,1748,1099,649,2330,1710,620,2867,2160,707,112,106,6,461,371,90,1722,1518,204,198,74,124
C2508SC,29,000,State - KARNATAKA,Urban,70-74,32213,14779,17434,20780,6883,13897,11433,7896,3537,1358,713,645,1998,1231,767,2908,1900,1008,993,663,330,1195,947,248,1514,1221,293,66,62,4,248,203,45,1002,896,106,151,60,91
C2508SC,29,000,State - KARNATAKA,Urban,75-79,14544,6479,8065,9213,2881,6332,5331,3598,1733,661,313,348,1008,606,402,1359,863,496,452,324,128,571,455,116,636,514,122,28,28,0,86,68,18,452,400,52,78,27,51
C2508SC,29,000,State - KARNATAKA,Urban,80+,19664,7958,11706,12536,3641,8895,7128,4317,2811,887,406,481,1103,622,481,1717,1044,673,726,435,291,707,502,205,1059,700,359,38,25,13,131,102,29,663,453,210,97,28,69
C2508SC,29,000,State - KARNATAKA,Urban,Age not stated,2259,1217,1042,674,286,388,1585,931,654,502,325,177,157,81,76,265,144,121,151,94,57,116,72,44,234,118,116,7,6,1,15,10,5,113,66,47,25,15,10
C2508SC,30,000,State - GOA,Total,All ages,25449,12627,12822,6365,2481,3884,19084,10146,8938,1940,874,1066,3283,1629,1654,3828,1981,1847,3420,1893,1527,2558,1456,1102,2186,1246,940,17,8,9,431,318,113,1313,712,601,108,29,79
C2508SC,30,000,State - GOA,Total,0-6,2658,1341,1317,2658,1341,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Total,7,420,212,208,84,44,40,336,168,168,23,14,9,311,152,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C2508SC,30,000,State - GOA,Total,8,387,199,188,20,9,11,367,190,177,6,5,1,360,184,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C2508SC,30,000,State - GOA,Total,9,385,193,192,18,9,9,367,184,183,4,1,3,344,177,167,19,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Total,10,450,227,223,18,6,12,432,221,211,14,7,7,325,170,155,93,44,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Total,11,429,222,207,13,4,9,416,218,198,12,8,4,145,79,66,258,131,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C2508SC,30,000,State - GOA,Total,12,353,174,179,12,4,8,341,170,171,6,4,2,44,24,20,278,134,144,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Total,13,432,204,228,11,4,7,421,200,221,11,5,6,39,19,20,288,133,155,83,43,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Total,14,394,209,185,13,7,6,381,202,179,9,6,3,13,7,6,166,98,68,193,91,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Total,15,441,225,216,13,6,7,428,219,209,13,5,8,13,4,9,115,65,50,200,105,95,86,40,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C2508SC,30,000,State - GOA,Total,16,426,209,217,11,3,8,415,206,209,17,6,11,15,8,7,65,35,30,164,90,74,154,67,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Total,17,398,200,198,5,2,3,393,198,195,18,6,12,7,6,1,55,33,22,137,73,64,176,80,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Total,18,496,262,234,17,8,9,479,254,225,28,16,12,13,7,6,65,36,29,132,68,64,112,64,48,116,54,62,0,0,0,12,8,4,0,0,0,1,1,0
C2508SC,30,000,State - GOA,Total,19,452,223,229,23,10,13,429,213,216,30,19,11,12,9,3,48,28,20,88,42,46,79,42,37,142,58,84,0,0,0,29,14,15,0,0,0,1,1,0
C2508SC,30,000,State - GOA,Total,20-24,2558,1306,1252,137,53,84,2421,1253,1168,157,65,92,83,37,46,389,196,193,529,262,267,364,192,172,510,288,222,6,4,2,113,84,29,264,123,141,6,2,4
C2508SC,30,000,State - GOA,Total,25-29,2694,1322,1372,221,75,146,2473,1247,1226,271,126,145,128,45,83,381,163,218,487,261,226,373,205,168,389,216,173,4,3,1,91,67,24,340,159,181,9,2,7
C2508SC,30,000,State - GOA,Total,30-34,2282,1138,1144,238,70,168,2044,1068,976,215,106,109,123,47,76,378,176,202,400,218,182,336,188,148,302,174,128,3,1,2,72,48,24,207,109,98,8,1,7
C2508SC,30,000,State - GOA,Total,35-39,2210,1096,1114,328,92,236,1882,1004,878,221,98,123,214,84,130,347,172,175,349,205,144,286,168,118,245,144,101,1,0,1,46,38,8,165,92,73,8,3,5
C2508SC,30,000,State - GOA,Total,40-44,1819,926,893,344,95,249,1475,831,644,176,78,98,229,90,139,241,137,104,253,156,97,218,140,78,188,120,68,0,0,0,29,25,4,127,82,45,14,3,11
C2508SC,30,000,State - GOA,Total,45-49,1542,733,809,407,114,293,1135,619,516,170,83,87,217,88,129,235,124,111,158,100,58,145,97,48,118,71,47,1,0,1,19,15,4,61,36,25,11,5,6
C2508SC,30,000,State - GOA,Total,50-54,1198,613,585,376,122,254,822,491,331,133,57,76,186,95,91,154,102,52,109,74,35,94,66,28,70,44,26,1,0,1,10,10,0,58,42,16,7,1,6
C2508SC,30,000,State - GOA,Total,55-59,939,463,476,323,93,230,616,370,246,117,44,73,148,82,66,110,66,44,57,42,15,82,62,20,44,34,10,1,0,1,7,6,1,44,34,10,6,0,6
C2508SC,30,000,State - GOA,Total,60-64,863,399,464,402,112,290,461,287,174,120,45,75,126,79,47,78,57,21,38,34,4,29,27,2,32,23,9,0,0,0,2,2,0,25,19,6,11,1,10
C2508SC,30,000,State - GOA,Total,65-69,536,247,289,287,89,198,249,158,91,78,35,43,80,57,23,35,25,10,10,7,3,12,9,3,13,10,3,0,0,0,1,1,0,12,11,1,8,3,5
C2508SC,30,000,State - GOA,Total,70-74,341,133,208,201,53,148,140,80,60,45,16,29,55,41,14,16,10,6,7,5,2,3,3,0,5,3,2,0,0,0,0,0,0,3,1,2,6,1,5
C2508SC,30,000,State - GOA,Total,75-79,171,85,86,96,33,63,75,52,23,19,6,13,31,27,4,5,5,0,3,2,1,5,4,1,7,5,2,0,0,0,0,0,0,1,1,0,4,2,2
C2508SC,30,000,State - GOA,Total,80+,149,55,94,82,22,60,67,33,34,22,8,14,17,10,7,9,5,4,8,5,3,3,1,2,2,2,0,0,0,0,0,0,0,4,2,2,2,0,2
C2508SC,30,000,State - GOA,Total,Age not stated,26,11,15,7,1,6,19,10,9,5,5,0,5,1,4,0,0,0,2,2,0,1,1,0,3,0,3,0,0,0,0,0,0,2,1,1,1,0,1
C2508SC,30,000,State - GOA,Rural,All ages,9461,4634,4827,2501,938,1563,6960,3696,3264,802,360,442,1276,646,630,1415,749,666,1422,763,659,922,529,393,633,364,269,3,2,1,127,94,33,306,175,131,54,14,40
C2508SC,30,000,State - GOA,Rural,0-6,912,454,458,912,454,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,7,149,75,74,35,21,14,114,54,60,10,5,5,102,47,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C2508SC,30,000,State - GOA,Rural,8,119,63,56,7,4,3,112,59,53,2,2,0,109,56,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C2508SC,30,000,State - GOA,Rural,9,117,64,53,10,6,4,107,58,49,1,0,1,99,54,45,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,10,153,80,73,4,2,2,149,78,71,4,4,0,111,57,54,34,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,11,160,87,73,4,1,3,156,86,70,4,3,1,56,29,27,96,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,12,129,71,58,1,0,1,128,71,57,3,3,0,15,8,7,102,56,46,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,13,158,70,88,4,2,2,154,68,86,6,2,4,13,6,7,107,51,56,28,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,14,136,81,55,4,3,1,132,78,54,2,2,0,7,4,3,59,38,21,64,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,15,155,76,79,5,3,2,150,73,77,3,2,1,4,1,3,43,25,18,75,35,40,25,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,16,148,73,75,5,2,3,143,71,72,7,4,3,9,4,5,26,16,10,55,27,28,46,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,17,152,77,75,3,1,2,149,76,73,7,3,4,2,2,0,19,12,7,61,34,27,60,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,18,183,89,94,7,2,5,176,87,89,10,3,7,4,3,1,29,17,12,55,25,30,40,20,20,29,11,18,0,0,0,8,7,1,0,0,0,1,1,0
C2508SC,30,000,State - GOA,Rural,19,158,74,84,8,4,4,150,70,80,9,4,5,5,4,1,20,12,8,40,15,25,27,13,14,40,19,21,0,0,0,9,3,6,0,0,0,0,0,0
C2508SC,30,000,State - GOA,Rural,20-24,921,455,466,41,16,25,880,439,441,62,27,35,26,16,10,136,63,73,222,97,125,137,74,63,162,87,75,0,0,0,48,35,13,86,39,47,1,1,0
C2508SC,30,000,State - GOA,Rural,25-29,972,474,498,74,26,48,898,448,450,100,46,54,54,20,34,137,52,85,223,112,111,137,73,64,131,76,55,1,1,0,27,20,7,88,48,40,0,0,0
C2508SC,30,000,State - GOA,Rural,30-34,845,419,426,72,20,52,773,399,374,82,39,43,58,21,37,151,62,89,191,103,88,130,78,52,91,54,37,1,1,0,16,12,4,47,28,19,6,1,5
C2508SC,30,000,State - GOA,Rural,35-39,824,400,424,116,26,90,708,374,334,80,39,41,95,35,60,151,78,73,150,85,65,116,70,46,76,43,33,0,0,0,9,8,1,26,15,11,5,1,4
