Table Name,State Code,Distt. Code,Area Name,Total/ Rural/ Urban,Age-group,Total Persons,Total Males,Total Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below Primary - Persons,Educational level - Below Primary - Males,Educational level - Below Primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C2708ST,28,000,State - ANDHRA PRADESH,Rural,0-6,686511,355252,331259,686511,355252,331259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,28,000,State - ANDHRA PRADESH,Rural,7,115535,59428,56107,38816,19381,19435,76719,40047,36672,2146,1204,942,73865,38464,35401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,379,329
C2708ST,28,000,State - ANDHRA PRADESH,Rural,8,125949,64564,61385,24170,11543,12627,101779,53021,48758,2040,1127,913,99013,51513,47500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,381,345
C2708ST,28,000,State - ANDHRA PRADESH,Rural,9,113877,58399,55478,15383,6947,8436,98494,51452,47042,1988,1072,916,80172,42014,38158,15632,8008,7624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,358,344
C2708ST,28,000,State - ANDHRA PRADESH,Rural,10,140259,72915,67344,19827,8834,10993,120432,64081,56351,2535,1378,1157,62613,33729,28884,54512,28583,25929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,391,381
C2708ST,28,000,State - ANDHRA PRADESH,Rural,11,112503,58291,54212,11827,4919,6908,100676,53372,47304,2198,1192,1006,23735,13089,10646,74111,38727,35384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,364,268
C2708ST,28,000,State - ANDHRA PRADESH,Rural,12,131594,67888,63706,16921,6731,10190,114673,61157,53516,2914,1543,1371,14576,7814,6762,82324,44142,38182,14183,7303,6880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,355,321
C2708ST,28,000,State - ANDHRA PRADESH,Rural,13,113352,58543,54809,13238,5127,8111,100114,53416,46698,2581,1408,1173,6623,3393,3230,50684,27856,22828,39600,20449,19151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,310,316
C2708ST,28,000,State - ANDHRA PRADESH,Rural,14,116694,60304,56390,16021,6244,9777,100673,54060,46613,3244,1760,1484,5196,2537,2659,28780,16086,12694,62849,33341,29508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,336,268
C2708ST,28,000,State - ANDHRA PRADESH,Rural,15,119367,62930,56437,21303,9054,12249,98064,53876,44188,3864,2198,1666,5327,2668,2659,20903,11847,9056,36507,20352,16155,30832,16459,14373,0,0,0,0,0,0,0,0,0,0,0,0,631,352,279
C2708ST,28,000,State - ANDHRA PRADESH,Rural,16,104896,55549,49347,19656,7842,11814,85240,47707,37533,3807,2194,1613,4670,2308,2362,16179,9053,7126,18431,10929,7502,41421,22822,18599,0,0,0,0,0,0,0,0,0,0,0,0,732,401,331
C2708ST,28,000,State - ANDHRA PRADESH,Rural,17,89359,48566,40793,16840,6577,10263,72519,41989,30530,3520,1973,1547,3490,1772,1718,12271,7094,5177,9444,5931,3513,43118,24825,18293,0,0,0,0,0,0,0,0,0,0,0,0,676,394,282
C2708ST,28,000,State - ANDHRA PRADESH,Rural,18,123001,61902,61099,33030,10906,22124,89971,50996,38975,5204,2833,2371,5243,2409,2834,19053,9941,9112,9721,5992,3729,15037,8412,6625,32946,19612,13334,176,126,50,1797,1229,568,0,0,0,794,442,352
C2708ST,28,000,State - ANDHRA PRADESH,Rural,19,88939,43966,44973,25353,7740,17613,63586,36226,27360,4184,2306,1878,3784,1712,2072,13116,6767,6349,6163,3716,2447,9469,5120,4349,24606,15120,9486,128,95,33,1563,1045,518,0,0,0,573,345,228
C2708ST,28,000,State - ANDHRA PRADESH,Rural,20-24,486684,234941,251743,198111,61930,136181,288573,173011,115562,23090,13028,10062,22148,10325,11823,69895,37140,32755,24167,14936,9231,40181,23583,16598,60718,39657,21061,420,345,75,6065,4480,1585,39382,27973,11409,2507,1544,963
C2708ST,28,000,State - ANDHRA PRADESH,Rural,25-29,473167,230662,242505,267616,95997,171619,205551,134665,70886,24168,15126,9042,22962,11893,11069,60251,36343,23908,15432,10631,4801,27552,18847,8705,20350,14883,5467,194,168,26,2731,2230,501,30008,23297,6711,1903,1247,656
C2708ST,28,000,State - ANDHRA PRADESH,Rural,30-34,381071,190458,190613,252003,99965,152038,129068,90493,38575,16598,11087,5511,17667,10177,7490,40682,26378,14304,9769,7464,2305,18323,14035,4288,9804,7989,1815,120,108,12,1863,1649,214,12865,10652,2213,1377,954,423
C2708ST,28,000,State - ANDHRA PRADESH,Rural,35-39,365992,178913,187079,268514,107756,160758,97478,71157,26321,13851,9424,4427,15148,9371,5777,32328,22323,10005,6758,5373,1385,13914,11433,2481,6638,5656,982,100,91,9,1152,1069,83,6420,5557,863,1169,860,309
C2708ST,28,000,State - ANDHRA PRADESH,Rural,40-44,295927,150143,145784,237447,105103,132344,58480,45040,13440,9339,6480,2859,10291,7138,3153,19788,14949,4839,3659,3064,595,7384,6392,992,3384,3026,358,49,47,2,623,561,62,3195,2808,387,768,575,193
C2708ST,28,000,State - ANDHRA PRADESH,Rural,45-49,250924,126562,124362,213628,97003,116625,37296,29559,7737,6962,4934,2028,7584,5655,1929,13301,10637,2664,1826,1560,266,3522,3123,399,1625,1505,120,13,12,1,344,323,21,1537,1385,152,582,425,157
C2708ST,28,000,State - ANDHRA PRADESH,Rural,50-54,188288,95807,92481,166857,78791,88066,21431,17016,4415,4563,3169,1394,4611,3524,1087,8024,6681,1343,951,807,144,1531,1347,184,631,563,68,13,12,1,134,126,8,594,521,73,379,266,113
C2708ST,28,000,State - ANDHRA PRADESH,Rural,55-59,147199,64458,82741,132921,53540,79381,14278,10918,3360,3355,2105,1250,3042,2356,686,5130,4173,957,712,597,115,913,781,132,464,389,75,1,1,0,48,46,2,346,300,46,267,170,97
C2708ST,28,000,State - ANDHRA PRADESH,Rural,60-64,172875,80076,92799,159241,69510,89731,13634,10566,3068,3545,2265,1280,3080,2490,590,4861,4070,791,713,556,157,561,481,80,368,331,37,3,3,0,24,21,3,179,153,26,300,196,104
C2708ST,28,000,State - ANDHRA PRADESH,Rural,65-69,115745,55013,60732,106680,47942,58738,9065,7071,1994,2356,1518,838,1985,1680,305,3059,2633,426,495,399,96,442,342,100,384,268,116,3,2,1,21,11,10,107,90,17,213,128,85
C2708ST,28,000,State - ANDHRA PRADESH,Rural,70-74,72543,36994,35549,67841,33239,34602,4702,3755,947,1429,946,483,1014,903,111,1487,1299,188,214,179,35,185,159,26,152,122,30,0,0,0,10,7,3,85,60,25,126,80,46
C2708ST,28,000,State - ANDHRA PRADESH,Rural,75-79,25399,12167,13232,23636,10820,12816,1763,1347,416,580,348,232,375,325,50,493,429,64,83,65,18,81,65,16,62,49,13,1,1,0,4,3,1,49,40,9,35,22,13
C2708ST,28,000,State - ANDHRA PRADESH,Rural,80+,31183,13904,17279,27644,11538,16106,3539,2366,1173,941,570,371,459,324,135,1001,701,300,317,209,108,272,188,84,235,161,74,1,0,1,20,15,5,191,128,63,102,70,32
C2708ST,28,000,State - ANDHRA PRADESH,Rural,Age not stated,43296,22297,20999,20256,8540,11716,23040,13757,9283,8849,5365,3484,3850,2018,1832,4206,2405,1801,1673,1021,652,1398,879,519,1332,895,437,13,7,6,119,90,29,936,677,259,664,400,264
C2708ST,28,000,State - ANDHRA PRADESH,Urban,All ages,685944,348470,337474,284055,121005,163050,401889,227465,174424,24893,13752,11141,64820,34275,30545,96803,50405,46398,44927,24514,20413,59909,34028,25881,46966,27460,19506,1098,890,208,7822,6248,1574,51184,33924,17260,3467,1969,1498
C2708ST,28,000,State - ANDHRA PRADESH,Urban,0-6,84464,44049,40415,84464,44049,40415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,28,000,State - ANDHRA PRADESH,Urban,7,14550,7632,6918,4142,2107,2035,10408,5525,4883,346,202,144,9987,5276,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,47,28
C2708ST,28,000,State - ANDHRA PRADESH,Urban,8,15499,8201,7298,2508,1236,1272,12991,6965,6026,278,164,114,12649,6765,5884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,36,28
C2708ST,28,000,State - ANDHRA PRADESH,Urban,9,15097,8028,7069,1751,838,913,13346,7190,6156,276,163,113,10897,5877,5020,2122,1128,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,22,29
C2708ST,28,000,State - ANDHRA PRADESH,Urban,10,19364,10272,9092,2180,1066,1114,17184,9206,7978,358,214,144,9050,4989,4061,7704,3964,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,39,33
C2708ST,28,000,State - ANDHRA PRADESH,Urban,11,17625,9131,8494,1487,680,807,16138,8451,7687,330,179,151,3938,2274,1664,11798,5954,5844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,44,28
C2708ST,28,000,State - ANDHRA PRADESH,Urban,12,18705,9783,8922,1684,798,886,17021,8985,8036,377,195,182,1817,1040,777,12207,6476,5731,2556,1237,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,37,27
C2708ST,28,000,State - ANDHRA PRADESH,Urban,13,17011,8826,8185,1389,592,797,15622,8234,7388,364,197,167,820,486,334,7502,4039,3463,6867,3477,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,35,34
C2708ST,28,000,State - ANDHRA PRADESH,Urban,14,16629,8617,8012,1462,635,827,15167,7982,7185,342,185,157,504,247,257,3653,2007,1646,10598,5501,5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,42,28
C2708ST,28,000,State - ANDHRA PRADESH,Urban,15,16799,9043,7756,1916,888,1028,14883,8155,6728,387,229,158,459,257,202,2143,1231,912,5743,3243,2500,6042,3128,2914,0,0,0,0,0,0,0,0,0,0,0,0,109,67,42
C2708ST,28,000,State - ANDHRA PRADESH,Urban,16,15794,8501,7293,1547,675,872,14247,7826,6421,400,233,167,387,208,179,1651,947,704,2555,1520,1035,9037,4796,4241,0,0,0,0,0,0,0,0,0,0,0,0,217,122,95
C2708ST,28,000,State - ANDHRA PRADESH,Urban,17,14637,7800,6837,1608,701,907,13029,7099,5930,391,217,174,330,155,175,1342,705,637,1231,722,509,9502,5162,4340,0,0,0,0,0,0,0,0,0,0,0,0,233,138,95
C2708ST,28,000,State - ANDHRA PRADESH,Urban,18,16948,8355,8593,2799,999,1800,14149,7356,6793,526,259,267,471,221,250,1854,883,971,1109,631,478,1894,972,922,7540,3923,3617,69,44,25,493,313,180,0,0,0,193,110,83
C2708ST,28,000,State - ANDHRA PRADESH,Urban,19,13487,6238,7249,2394,735,1659,11093,5503,5590,513,231,282,378,163,215,1427,603,824,750,393,357,1361,619,742,6032,3098,2934,46,35,11,455,287,168,0,0,0,131,74,57
C2708ST,28,000,State - ANDHRA PRADESH,Urban,20-24,71529,32923,38606,18295,5844,12451,53234,27079,26155,3140,1487,1653,2170,830,1340,8537,3768,4769,3372,1731,1641,6861,3291,3570,13792,7356,6436,214,150,64,1781,1196,585,12920,7046,5874,447,224,223
C2708ST,28,000,State - ANDHRA PRADESH,Urban,25-29,67922,32712,35210,24004,8144,15860,43918,24568,19350,3662,1920,1742,2288,976,1312,8686,4267,4419,2714,1490,1224,6533,3597,2936,5437,3144,2293,150,119,31,1275,1028,247,12810,7816,4994,363,211,152
C2708ST,28,000,State - ANDHRA PRADESH,Urban,30-34,53520,27431,26089,21185,7994,13191,32335,19437,12898,2833,1605,1228,1855,795,1060,6780,3484,3296,2034,1179,855,5217,3120,2097,3612,2267,1345,168,147,21,1162,1020,142,8413,5664,2749,261,156,105
C2708ST,28,000,State - ANDHRA PRADESH,Urban,35-39,51022,25637,25385,23003,8216,14787,28019,17421,10598,2617,1452,1165,1735,796,939,6132,2969,3163,1732,1030,702,4917,3102,1815,3285,2205,1080,171,149,22,1029,923,106,6179,4653,1526,222,142,80
C2708ST,28,000,State - ANDHRA PRADESH,Urban,40-44,38194,20705,17489,19539,7700,11839,18655,13005,5650,1824,1119,705,1166,601,565,3797,2124,1673,1103,702,401,3180,2368,812,2392,1834,558,110,101,9,704,650,54,4210,3409,801,169,97,72
C2708ST,28,000,State - ANDHRA PRADESH,Urban,45-49,30051,15864,14187,17312,6929,10383,12739,8935,3804,1389,850,539,983,547,436,2940,1712,1228,681,437,244,2031,1500,531,1542,1224,318,72,67,5,445,417,28,2523,2102,421,133,79,54
C2708ST,28,000,State - ANDHRA PRADESH,Urban,50-54,21678,11495,10183,13506,5795,7711,8172,5700,2472,1016,605,411,716,421,295,2124,1324,800,505,339,166,1208,909,299,901,708,193,32,26,6,184,168,16,1378,1137,241,108,63,45
C2708ST,28,000,State - ANDHRA PRADESH,Urban,55-59,14487,7283,7204,9226,3553,5673,5261,3730,1531,696,400,296,432,261,171,1325,865,460,355,247,108,743,557,186,672,526,146,21,17,4,88,83,5,864,728,136,65,46,19
C2708ST,28,000,State - ANDHRA PRADESH,Urban,60-64,13924,6678,7246,10135,4037,6098,3789,2641,1148,587,337,250,413,265,148,1076,724,352,303,200,103,392,294,98,441,345,96,8,5,3,43,36,7,464,404,60,62,31,31
C2708ST,28,000,State - ANDHRA PRADESH,Urban,65-69,8029,3833,4196,5954,2403,3551,2075,1430,645,366,209,157,229,147,82,513,352,161,159,106,53,190,138,52,331,244,87,6,4,2,22,22,0,226,189,37,33,19,14
C2708ST,28,000,State - ANDHRA PRADESH,Urban,70-74,5693,2779,2914,4483,1967,2516,1210,812,398,246,132,114,156,105,51,302,203,99,64,42,22,108,82,26,162,115,47,4,3,1,11,11,0,126,100,26,31,19,12
C2708ST,28,000,State - ANDHRA PRADESH,Urban,75-79,2051,1000,1051,1496,629,867,555,371,184,123,72,51,65,48,17,139,89,50,36,21,15,48,32,16,57,43,14,1,1,0,9,7,2,64,53,11,13,5,8
C2708ST,28,000,State - ANDHRA PRADESH,Urban,80+,3302,1499,1803,2183,819,1364,1119,680,439,221,130,91,97,54,43,234,135,99,77,37,40,133,89,44,131,84,47,2,1,1,30,21,9,170,118,52,24,11,13
C2708ST,28,000,State - ANDHRA PRADESH,Urban,Age not stated,7933,4155,3778,2403,976,1427,5530,3179,2351,1285,766,519,828,471,357,815,452,363,383,229,154,512,272,240,639,344,295,24,21,3,91,66,25,837,505,332,116,53,63
C2708ST,29,000,State - KARNATAKA,Total,All ages,4248987,2134754,2114233,1959078,819135,1139943,2289909,1315619,974290,157744,88098,69646,535503,292459,243044,623952,343333,280619,323175,187754,135421,230281,132430,97851,274687,170002,104685,4839,3830,1009,28219,22003,6216,102014,70786,31228,9495,4924,4571
C2708ST,29,000,State - KARNATAKA,Total,0-6,560527,285350,275177,560527,285350,275177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,29,000,State - KARNATAKA,Total,7,77457,39516,37941,19126,9390,9736,58331,30126,28205,1493,819,674,56437,29088,27349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,219,182
C2708ST,29,000,State - KARNATAKA,Total,8,82264,41685,40579,8453,3928,4525,73811,37757,36054,1255,679,576,72378,36974,35404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,104,74
C2708ST,29,000,State - KARNATAKA,Total,9,82773,41873,40900,5698,2590,3108,77075,39283,37792,1142,625,517,71122,36298,34824,4675,2294,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,66,70
C2708ST,29,000,State - KARNATAKA,Total,10,96148,48659,47489,8189,3551,4638,87959,45108,42851,1427,773,654,63640,32814,30826,22734,11437,11297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,84,74
C2708ST,29,000,State - KARNATAKA,Total,11,86021,43802,42219,5106,2128,2978,80915,41674,39241,1297,664,633,23600,12424,11176,55896,28530,27366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,56,66
C2708ST,29,000,State - KARNATAKA,Total,12,92358,46942,45416,7221,2802,4419,85137,44140,40997,1635,812,823,8406,4450,3956,69531,36105,33426,5436,2702,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,71,58
C2708ST,29,000,State - KARNATAKA,Total,13,83762,42799,40963,5940,2246,3694,77822,40553,37269,1597,813,784,3636,1804,1832,52707,27849,24858,19783,10035,9748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,52,47
C2708ST,29,000,State - KARNATAKA,Total,14,89075,46414,42661,7838,3136,4702,81237,43278,37959,1970,1078,892,3701,1747,1954,28359,15256,13103,47093,25139,21954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,58,56
C2708ST,29,000,State - KARNATAKA,Total,15,90050,47280,42770,9673,4020,5653,80377,43260,37117,2573,1319,1254,4019,1992,2027,15326,8103,7223,44597,24690,19907,13736,7090,6646,0,0,0,0,0,0,0,0,0,0,0,0,126,66,60
C2708ST,29,000,State - KARNATAKA,Total,16,89138,47340,41798,10239,4370,5869,78899,42970,35929,3204,1725,1479,4393,2290,2103,13586,7218,6368,26232,15155,11077,31334,16499,14835,0,0,0,0,0,0,0,0,0,0,0,0,150,83,67
C2708ST,29,000,State - KARNATAKA,Total,17,76804,41296,35508,8395,3505,4890,68409,37791,30618,3139,1689,1450,3431,1884,1547,11199,6153,5046,12842,7652,5190,37680,20341,17339,0,0,0,0,0,0,0,0,0,0,0,0,118,72,46
C2708ST,29,000,State - KARNATAKA,Total,18,110231,58117,52114,18144,7127,11017,92087,50990,41097,5191,2761,2430,6273,3312,2961,18945,10053,8892,14754,8627,6127,11221,5840,5381,32880,18202,14678,332,244,88,2272,1836,436,0,0,0,219,115,104
C2708ST,29,000,State - KARNATAKA,Total,19,80899,40573,40326,12838,4377,8461,68061,36196,31865,4255,2140,2115,4270,2102,2168,13590,6805,6785,9886,5471,4415,7531,3714,3817,25754,13866,11888,352,267,85,2256,1746,510,0,0,0,167,85,82
C2708ST,29,000,State - KARNATAKA,Total,20-24,421821,215390,206431,92254,32146,60108,329567,183244,146323,24158,12945,11213,27340,14267,13073,75960,39207,36753,45404,26169,19235,36428,18959,17469,81785,47032,34753,1542,1152,390,10118,7771,2347,25938,15260,10678,894,482,412
C2708ST,29,000,State - KARNATAKA,Total,25-29,388057,192109,195948,126464,44130,82334,261593,147979,113614,23379,12728,10651,31393,16156,15237,65899,34167,31732,34783,20265,14518,30566,17313,13253,44779,27168,17611,789,605,184,4415,3462,953,24705,15694,9011,885,421,464
C2708ST,29,000,State - KARNATAKA,Total,30-34,304201,152401,151800,126358,45887,80471,177843,106514,71329,16896,9463,7433,26911,14369,12542,43313,23346,19967,21929,13778,8151,19996,12538,7458,29418,19370,10048,545,424,121,2337,1893,444,15697,10919,4778,801,414,387
C2708ST,29,000,State - KARNATAKA,Total,35-39,309230,149504,159726,158776,56573,102203,150454,92931,57523,15511,8694,6817,28790,15858,12932,36424,20283,16141,15499,9978,5521,14884,9799,5085,23373,16242,7131,450,392,58,1861,1470,391,12729,9739,2990,933,476,457
C2708ST,29,000,State - KARNATAKA,Total,40-44,248916,127729,121187,145964,59114,86850,102952,68615,34337,11709,7020,4689,23402,14373,9029,25750,16231,9519,8429,5818,2611,9043,6394,2649,13624,10145,3479,315,278,37,1688,1290,398,8231,6673,1558,761,393,368
C2708ST,29,000,State - KARNATAKA,Total,45-49,224605,114539,110066,142604,58083,84521,82001,56456,25545,10227,6116,4111,21356,13852,7504,22114,14945,7169,5636,4078,1558,6264,4655,1609,8680,6633,2047,186,167,19,1207,935,272,5558,4666,892,773,409,364
C2708ST,29,000,State - KARNATAKA,Total,50-54,168928,84918,84010,114687,46688,67999,54241,38230,16011,7163,4329,2834,14750,9941,4809,15070,10604,4466,3396,2506,890,3879,3038,841,5073,3910,1163,104,93,11,650,463,187,3577,3036,541,579,310,269
C2708ST,29,000,State - KARNATAKA,Total,55-59,128831,61083,67748,89193,32870,56323,39638,28213,11425,5103,2994,2109,11066,7466,3600,10979,7865,3114,2415,1838,577,2986,2365,621,3561,2836,725,55,55,0,475,356,119,2580,2215,365,418,223,195
C2708ST,29,000,State - KARNATAKA,Total,60-64,132347,62300,70047,100142,38652,61490,32205,23648,8557,4928,2887,2041,9761,7087,2674,8928,6785,2143,2009,1560,449,2058,1708,350,2320,1890,430,59,55,4,312,248,64,1366,1194,172,464,234,230
C2708ST,29,000,State - KARNATAKA,Total,65-69,93831,43867,49964,72009,27381,44628,21822,16486,5336,3382,2062,1320,7255,5568,1687,5913,4677,1236,1318,1018,300,1235,1029,206,1381,1091,290,52,46,6,282,241,41,659,582,77,345,172,173
C2708ST,29,000,State - KARNATAKA,Total,70-74,65691,30782,34909,52772,20843,31929,12919,9939,2980,2315,1389,926,4143,3286,857,3507,2851,656,719,606,113,617,518,99,748,611,137,26,23,3,176,154,22,421,378,43,247,123,124
C2708ST,29,000,State - KARNATAKA,Total,75-79,27658,12559,15099,22263,8463,13800,5395,4096,1299,955,566,389,1829,1474,355,1350,1065,285,290,218,72,289,236,53,325,266,59,17,17,0,71,61,10,166,140,26,103,53,50
C2708ST,29,000,State - KARNATAKA,Total,80+,34271,14143,20128,27128,9310,17818,7143,4833,2310,1268,653,615,1890,1409,481,1828,1291,537,554,345,209,445,334,111,627,441,186,12,9,3,81,66,15,303,225,78,135,60,75
C2708ST,29,000,State - KARNATAKA,Total,Age not stated,3093,1784,1309,1077,475,602,2016,1309,707,572,355,217,311,174,137,369,213,156,171,106,65,89,60,29,359,299,60,3,3,0,18,11,7,84,65,19,40,23,17
C2708ST,29,000,State - KARNATAKA,Rural,All ages,3429791,1723762,1706029,1678647,703208,975439,1751144,1020554,730590,128157,72618,55539,451428,249019,202409,504233,281924,222309,254883,150518,104365,160410,94714,65696,180044,117567,62477,1770,1477,293,16338,13161,3177,46084,35464,10620,7797,4092,3705
C2708ST,29,000,State - KARNATAKA,Rural,0-6,461392,234703,226689,461392,234703,226689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,29,000,State - KARNATAKA,Rural,7,62881,32070,30811,16039,7857,8182,46842,24213,22629,1213,658,555,45303,23375,21928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,180,146
C2708ST,29,000,State - KARNATAKA,Rural,8,67620,34258,33362,7066,3269,3797,60554,30989,29565,1038,566,472,59369,30343,29026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,80,67
C2708ST,29,000,State - KARNATAKA,Rural,9,68331,34473,33858,4745,2138,2607,63586,32335,31251,939,506,433,59096,30091,29005,3435,1684,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,54,62
C2708ST,29,000,State - KARNATAKA,Rural,10,78755,39836,38919,6885,2922,3963,71870,36914,34956,1187,649,538,53260,27421,25839,17292,8777,8515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,67,64
C2708ST,29,000,State - KARNATAKA,Rural,11,69876,35736,34140,4277,1747,2530,65599,33989,31610,1046,527,519,19870,10394,9476,44579,23023,21556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,45,59
C2708ST,29,000,State - KARNATAKA,Rural,12,75533,38424,37109,6172,2352,3820,69361,36072,33289,1375,679,696,7078,3668,3410,56971,29743,27228,3825,1919,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,63,49
C2708ST,29,000,State - KARNATAKA,Rural,13,68592,35017,33575,5109,1914,3195,63483,33103,30380,1353,686,667,3121,1507,1614,43988,23228,20760,14938,7637,7301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,45,38
C2708ST,29,000,State - KARNATAKA,Rural,14,73094,38074,35020,6743,2686,4057,66351,35388,30963,1683,909,774,3267,1524,1743,24289,13020,11269,37019,19886,17133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,49,44
C2708ST,29,000,State - KARNATAKA,Rural,15,74255,39132,35123,8445,3519,4926,65810,35613,30197,2250,1148,1102,3603,1774,1829,13361,7020,6341,36741,20424,16317,9746,5189,4557,0,0,0,0,0,0,0,0,0,0,0,0,109,58,51
C2708ST,29,000,State - KARNATAKA,Rural,16,72920,38869,34051,8934,3787,5147,63986,35082,28904,2790,1506,1284,3936,2051,1885,11951,6313,5638,22180,12810,9370,23002,12331,10671,0,0,0,0,0,0,0,0,0,0,0,0,127,71,56
C2708ST,29,000,State - KARNATAKA,Rural,17,61213,33215,27998,7268,3026,4242,53945,30189,23756,2689,1445,1244,3033,1670,1363,9752,5363,4389,10779,6424,4355,27595,15230,12365,0,0,0,0,0,0,0,0,0,0,0,0,97,57,40
C2708ST,29,000,State - KARNATAKA,Rural,18,89613,47502,42111,15880,6193,9687,73733,41309,32424,4428,2378,2050,5551,2927,2624,16346,8709,7637,12467,7311,5156,8957,4676,4281,24065,13788,10277,135,104,31,1600,1320,280,0,0,0,184,96,88
C2708ST,29,000,State - KARNATAKA,Rural,19,63743,32194,31549,10975,3727,7248,52768,28467,24301,3570,1801,1769,3802,1864,1938,11541,5781,5760,8117,4499,3618,5790,2919,2871,18104,10178,7926,170,133,37,1538,1223,315,0,0,0,136,69,67
C2708ST,29,000,State - KARNATAKA,Rural,20-24,330756,170624,160132,79765,27631,52134,250991,142993,107998,19887,10833,9054,24038,12595,11443,63321,33095,30226,36693,21496,15197,26734,14251,12483,57785,35000,22785,715,584,131,6695,5268,1427,14427,9483,4944,696,388,308
C2708ST,29,000,State - KARNATAKA,Rural,25-29,301852,150005,151847,109288,38163,71125,192564,111842,80722,18660,10361,8299,27465,14282,13183,53399,28165,25234,27061,16198,10863,21058,12395,8663,29447,19076,10371,285,233,52,2516,2029,487,11975,8757,3218,698,346,352
C2708ST,29,000,State - KARNATAKA,Rural,30-34,237601,118669,118932,109891,39899,69992,127710,78770,48940,13350,7627,5723,23480,12709,10771,34135,18889,15246,16655,10838,5817,12987,8589,4398,18323,13105,5218,155,133,22,1106,935,171,6873,5609,1264,646,336,310
